Frame,Timestamp,volume,curvature
120,4.0,0.04792537774950166,6.546829999729276
121,4.033333333333333,0.044464451429394966,6.115723283664531
122,4.066666666666666,0.041627373388768825,6.342937331108926
123,4.1,0.038993035275868795,6.588999297331791
124,4.133333333333334,0.03580231080334303,7.14444627268868
125,4.166666666666667,0.03325088745657413,7.157180332279206
126,4.2,0.030963342753383437,7.072835743741047
127,4.233333333333333,0.029346836327063384,6.924350927669359
128,4.266666666666667,0.028630369494691815,6.619896518267167
129,4.3,0.028164395971488614,6.641611431821377
130,4.333333333333333,0.027122286545849285,7.454981463806265
131,4.366666666666666,0.026664061700072635,8.054473563421908
132,4.4,0.028026423532658253,8.735883870910992
133,4.433333333333334,0.029608899182851256,8.847086471023669
134,4.466666666666667,0.030777692485823904,8.49645197841373
135,4.5,0.03219787075968509,7.8009245928126685
136,4.533333333333333,0.03324800377704968,7.561209017447209
137,4.566666666666666,0.03357673097562803,7.115860000957485
138,4.6,0.03494985814280083,7.651152488281812
139,4.633333333333334,0.037118899889465,8.106270882888264
140,4.666666666666667,0.039091904282658366,7.989261291570256
141,4.7,0.040408250539755705,7.795315570552515
142,4.733333333333333,0.04039833221181971,7.5544653354803915
143,4.766666666666667,0.03803363319622153,6.330194218094039
144,4.8,0.03529446401831242,5.456931768298493
145,4.833333333333333,0.03303993948843017,5.252427511654435
146,4.866666666666666,0.03177897804571343,5.564851458469024
147,4.9,0.03056626635615789,5.761559160208662
148,4.933333333333334,0.030120176131226816,7.047170412881512
149,4.966666666666667,0.02945143041401249,7.686572456926484
150,5.0,0.0275438774392635,7.725189740445937
151,5.033333333333333,0.024854205447704614,7.398880469831781
152,5.066666666666666,0.02217524030487439,7.797802864981255
153,5.1,0.01978672726148146,7.419806762361236
154,5.133333333333334,0.01923917148604504,6.932799368151964
155,5.166666666666667,0.020837151114961806,7.215404019311829
156,5.2,0.02467115046886325,7.120659075570262
157,5.233333333333333,0.030101829056534822,6.702248062775196
158,5.266666666666667,0.03550273259828065,6.594607929360802
159,5.3,0.03937390504913717,6.752059864114402
160,5.333333333333333,0.042380556050804916,6.9857704946777535
161,5.366666666666666,0.044559714572342445,7.619694970314782
162,5.4,0.046086448919718095,7.424515960492708
163,5.433333333333334,0.047932430875349694,7.205801199886001
164,5.466666666666667,0.05014251069554067,7.265633641943019
165,5.5,0.05193374067386147,7.727742310263477
166,5.533333333333333,0.05326969628851584,7.487010012802324
167,5.566666666666666,0.0547237391581592,7.86203512185701
168,5.6,0.05616661646606543,8.551030398232816
169,5.633333333333334,0.05734313576269592,8.81814685073178
170,5.666666666666667,0.05897608344078957,8.485233335348136
171,5.7,0.06100244973874867,8.519019369926808
172,5.733333333333333,0.06340005547917746,8.624584232825146
173,5.766666666666667,0.06672669744960846,8.139529409679533
174,5.8,0.07122888074192037,7.976771752740232
175,5.833333333333333,0.07531040748498492,7.631122423889343
176,5.866666666666666,0.07796567948740199,7.653914893710661
177,5.9,0.07939221309087915,7.444709580209343
178,5.933333333333334,0.07936292308370747,7.606752032032661
179,5.966666666666667,0.07792257376271634,7.8937073166601675
180,6.0,0.07629630915018629,8.08088031108285
181,6.033333333333333,0.07475526309598936,8.045205619976548
182,6.066666666666666,0.07297355216697622,7.467372821033604
183,6.1,0.07176333604886699,6.694678857392259
184,6.133333333333334,0.07015519435177428,6.533341478989408
185,6.166666666666667,0.06865672581305132,6.47114647057173
186,6.2,0.06602040430378059,6.116150922890315
187,6.233333333333333,0.06500684644766576,6.622635984406491
188,6.266666666666667,0.06442858497887015,7.04985884066826
189,6.3,0.06511975154871782,6.997499265044955
190,6.333333333333333,0.06798892222268181,6.7895933694041135
191,6.366666666666666,0.07614742525912815,6.522346889954965
192,6.4,0.08645716613920246,6.106023788002966
193,6.433333333333334,0.09845457463885507,5.74813102845019
194,6.466666666666667,0.11146529965897396,5.536878450377471
195,6.5,0.12310864199834622,5.5770690794116184
196,6.533333333333333,0.130838979348992,5.778374812251305
197,6.566666666666666,0.13406088376233555,6.295966887614303
198,6.6,0.13215407939984475,6.812479688590578
199,6.633333333333334,0.1261179845952614,7.058994753604272
200,6.666666666666667,0.11710036816852916,7.005835415779781
201,6.7,0.10628912108313437,7.007460616231674
202,6.733333333333333,0.09553973048553635,5.885626925750679
203,6.766666666666667,0.08698613155330014,5.355951201950901
204,6.8,0.07907236719114212,5.047535099129195
205,6.833333333333333,0.07200612848680966,4.528561560068961
206,6.866666666666666,0.06550129754019458,4.282155855738194
207,6.9,0.05954088180416682,4.766741588188362
208,6.933333333333334,0.05428053626367603,4.873849186333999
209,6.966666666666667,0.0508347301378219,5.060228212282338
210,7.0,0.048625216243726614,5.927782802420966
211,7.033333333333333,0.047936284373805815,6.965060135646334
212,7.066666666666666,0.047718188917038544,7.8765776187066505
213,7.1,0.04657636831922561,8.428086417268538
214,7.133333333333334,0.04486499401481682,8.96225093467618
215,7.166666666666667,0.04321609734245604,9.386146161704456
216,7.2,0.04137480940091085,9.386146161704456
217,7.233333333333333,0.039993933721487726,9.247474398201453
218,7.266666666666667,0.03965813145473818,9.501772402533447
219,7.3,0.04040040308725033,9.320253999048107
220,7.333333333333333,0.04222156012304839,8.979214864113874
221,7.366666666666666,0.04437581897662576,8.979214864113874
222,7.4,0.04607465247706894,9.267690349590287
223,7.433333333333334,0.0,0.0
224,7.466666666666667,0.0,0.0
