com_x,com_y,com_z,bos_x,bos_y,bos_z
-0.04251559606643132,0.010907207862023382,0.8905007848496078,-0.1132366955280304,-0.012119472026824951,0.028839588165283203
-0.05301721636005626,0.01660938259734902,0.9164365784134916,-0.12080200761556625,-0.02659916877746582,0.028948664665222168
-0.06378218464913868,0.024598366727111156,0.9329544875250065,-0.12536442652344704,-0.029111891984939575,0.027979731559753418
-0.0740072373000364,0.037862776716550195,0.9399625994825873,-0.12449862062931061,-0.015153974294662476,0.022790521383285522
-0.08492234403127304,0.05082793509767901,0.9403355885897909,-0.11853940319269896,0.007992804050445557,0.013044416904449463
-0.09250670748672656,0.06240805623031431,0.9382249652698474,-0.11300342390313745,0.037810057401657104,0.0062430500984191895
-0.09670400908567331,0.06669398945185445,0.9277103581095254,-0.10270059644244611,0.05695405602455139,0.0020523667335510254
-0.10046044366123774,0.06424324267333553,0.9217597297442854,-0.08512586751021445,0.07082462310791016,0.004081010818481445
-0.09769739844555896,0.06329130889267048,0.9162148467635594,-0.07468974287621677,0.061833739280700684,0.0003472566604614258
-0.09643374381446708,0.06453460658429772,0.9268980659784808,-0.07329967059195042,0.04832082986831665,0.0022767484188079834
-0.09666128279641271,0.06416183767780179,0.9376093891038687,-0.0703556383959949,0.04718843102455139,0.005857139825820923
-0.09769018072264407,0.06123793786892325,0.9335732149821454,-0.06734998826868832,0.04532068967819214,0.005936682224273682
-0.09580104548223715,0.06254421184139868,0.9263475415206722,-0.06468670582398772,0.03672587871551514,0.0050331056118011475
-0.09726055673403684,0.07209418135625056,0.9272214976690145,-0.06552586168982089,0.04523664712905884,0.003352642059326172
-0.09860331483726056,0.08168416598471262,0.9315299353612364,-0.06899570161476731,0.06400778889656067,0.00495380163192749
-0.10193961755552838,0.07926970750734368,0.9137383096320653,-0.07771171373315156,0.0649687647819519,1.9103288650512695e-05
-0.09967931676455721,0.07013498999739204,0.9018001253566433,-0.08810504572466016,0.05219683051109314,0.006684243679046631
-0.09548349111661396,0.06424272752577259,0.8992347662166881,-0.09814048209227622,0.04695254564285278,0.0151175856590271
-0.09245714510400449,0.05969649734356069,0.905638888734643,-0.11509187053889036,0.0386258065700531,0.02629193663597107
-0.09024427720015085,0.05360694554864719,0.9104301566718725,-0.13394263572990894,0.03987276554107666,0.03503447771072388
-0.0872682237091364,0.046107689908114806,0.9146673209244204,-0.1378693776205182,0.055201053619384766,0.04311680793762207
-0.07786858635103348,0.04363096141687002,0.9138538075711135,-0.1292148227803409,0.06832042336463928,0.05019289255142212
-0.07027857394548513,0.040987793139873004,0.9154269221969826,-0.11452739499509335,0.09236738085746765,0.052178919315338135
-0.06426910591381853,0.03815675985108139,0.9221400117361415,-0.1018228568136692,0.1065264642238617,0.049576759338378906
-0.0538049047071767,0.03977105331116465,0.9295947513593139,-0.09685876965522766,0.10779410600662231,0.045865148305892944
-0.04011471159355614,0.03939078106114299,0.9313427013415161,-0.08831072971224785,0.10343757271766663,0.0420803427696228
-0.0303212810027343,0.03109033541373347,0.9165586004654567,-0.08637736737728119,0.08721223473548889,0.03792780637741089
-0.022343466759368935,0.01865889231363932,0.8824107300209741,-0.08068405091762543,0.070834219455719,0.02607429027557373
-0.014656297357813,0.008156998615751983,0.8545190540693137,-0.07301140576601028,0.06173288822174072,0.014330536127090454
-0.005632928410364736,0.001301050218202734,0.8361375234139861,-0.0537661612033844,0.07418012619018555,0.0034376680850982666
0.003657599924112198,-0.005437444679198727,0.8372764512415851,-0.03728116303682327,0.08081191778182983,0.006464570760726929
0.01143934103429958,-0.011679002898995592,0.8434018676960339,-0.03563252091407776,0.05764514207839966,0.014961689710617065
0.017976541216334987,-0.015586936698164992,0.8430206979795165,-0.03830397129058838,0.023653537034988403,0.018181264400482178
0.02265227207493397,-0.01539384995096473,0.8275027922725163,-0.03992772102355957,-0.0003719627857208252,0.017871886491775513
0.023760603941095765,-0.01596219084596121,0.8117774829749136,-0.04426353797316551,-0.017176508903503418,0.015361696481704712
0.029200869422125558,-0.017262727951490742,0.7962889184874872,-0.04890348017215729,-0.03320780396461487,0.00851672887802124
